10.2196/12345	 DOI
10.12968/jorn.2012.4.2.108	 DOI
10.1016/s1571-9960(05)80009-6	 DOI
10.1177/004728759503400255	 DOI
10.1002/bjs.1800510417	 DOI
10.1002/mmnd.4810360107	 DOI
10.1016/s0026-2692(88)80139-3	 DOI
10.1002/nag.1610120408	 DOI
10.1021/ja0335925	 DOI
10.1016/s0422-9894(08)71280-7	 DOI
10.1007/s00238-003-0579-5	 DOI
10.2307/3556200	 DOI
10.1002/pi.1990.4980230420	 DOI
10.1645/13-402.1	 DOI
10.1016/s0009-3084(03)00146-4	 DOI
10.1017/s0022112072210618	 DOI
10.1002/aic.690240330	 DOI
10.1006/abio.1995.1490	 DOI
10.1002/adma.19890011018	 DOI
10.1177/002196570604900303	 DOI
10.1515/9783110877502.339	 DOI
10.1038/001314c0	 DOI
10.1002/chin.201116270	 DOI
10.1038/172569a0	 DOI
10.4000/books.mnhn.1756	 DOI
10.1038/041298g0	 DOI
10.1038/246231b0	 DOI
10.1016/s1240-1307(01)80084-4	 DOI
10.1038/191121b0	 DOI
10.1038/nrendo.2013.163	 DOI
10.1016/s1672-6529(08)60178-x	 DOI
10.1038/2171076a0	 DOI
10.1038/ncpneuro0817	 DOI
10.1038/nature15395	 DOI
10.1038/138925c0	 DOI
10.1038/072395c0	 DOI
10.1038/238057a0	 DOI
10.1038/35075678	 DOI
10.1038/419023a	 DOI
10.1038/nbt0108-136	 DOI
10.2307/1114492	 DOI
10.1038/418576a	 DOI
10.1038/356661a0	 DOI
10.1016/0584-8539(94)00171-7	 DOI
10.1007/s00114-017-1531-z	 DOI
10.1038/nrgastro.2012.185	 DOI
10.1038/448979a	 DOI
10.1038/nature07714	 DOI
10.1038/089295a0	 DOI
10.1021/ja01595a084	 DOI
10.1038/s41576-019-0107-5	 DOI
10.1007/s11712-012-9264-3	 DOI
10.3726/81608_92	 DOI
10.1037/13684-017	 DOI
10.1038/21367	 DOI
10.1038/213074a0	 DOI
10.1038/nature22798	 DOI
10.2495/dne-v8-n2-113-143	 DOI
10.1038/news000727-1	 DOI
10.1038/538s49a	 DOI
10.1038/npre.2008.2639.1	 DOI
10.1038/012105a0	 DOI
10.1038/nrm1982	 DOI
10.1038/nn.2577	 DOI
10.1038/nbt1293-1559	 DOI
10.1080/00131940701325688	 DOI
10.1038/ncomms4313	 DOI
10.1038/125039a0	 DOI
10.1038/534592b	 DOI
10.1016/s0070-2161(08)60556-0	 DOI
10.1038/ngeo.2007.28	 DOI
10.1111/phc3.12011	 DOI
10.5772/65352	 DOI
10.1038/286412a0	 DOI
10.1038/009202b0	 DOI
10.1038/nrd3398	 DOI
10.1038/091282a0	 DOI
10.1038/065040a0	 DOI
10.1038/2111015a0	 DOI
10.1038/234379a0	 DOI
10.1038/206432a0	 DOI
10.1038/210637b0	 DOI
10.2307/j.ctv301fm6.17	 DOI
10.1017/cbo9781139095396.025	 DOI
10.1038/115201a0	 DOI
10.1038/114616a0	 DOI
10.1111/j.1540-5982.2011.01681.x	 DOI
10.1038/372312d0	 DOI
10.1038/nsb0503-409	 DOI
10.11621/npj.2018.0309	 DOI
10.1038/s41575-019-0108-z	 DOI
10.1038/nrc3168	 DOI
10.1038/229632a0	 DOI
10.1038/1811682a0	 DOI
10.1038/s41467-019-11842-1	 DOI
10.1038/163233b0	 DOI
10.1038/nmeth1110-877	 DOI
10.1038/ngeo921	 DOI
10.1038/nrm1843	 DOI
10.1038/259347b0	 DOI
10.1038/222637a0	 DOI
10.1038/d41586-019-00717-6	 DOI
10.1038/144241c0	 DOI
10.1038/2181036a0	 DOI
10.1002/chin.197621280	 DOI
10.1038/ncb1101-e247a	 DOI
10.1038/161704a0	 DOI
10.1038/23148	 DOI
10.1038/nindia.2010.155	 DOI
10.1038/nrd3002	 DOI
10.1038/nrd4485	 DOI
10.31534/co/zt.2018.03	 DOI
10.1038/s41565-018-0186-z	 DOI
10.1038/137524b0	 DOI
10.1007/978-94-007-4939-9_2	 DOI
10.1038/163378a0	 DOI
10.1038/s41928-018-0149-2	 DOI
10.1515/9781400887934-012	 DOI
10.1038/newbio237224b0	 DOI
10.1177/030631277800800206	 DOI
10.1002/9780470671153.wbhaf095	 DOI
10.1002/met.1289	 DOI
10.2307/1959048	 DOI
10.1126/science.124.3226.817	 DOI
10.1002/9781118785317.weom080244	 DOI
10.1002/9780470721872.ch3	 DOI
10.1002/047134608x.w6507	 DOI
10.1002/9781118785317.weom100176	 DOI
10.1002/9781118445112.stat01925	 DOI
10.1002/nadc.20050530939	 DOI
10.1002/net.3230120313	 DOI
10.1002/widm.v2.6	 DOI
10.1109/iwddc.2004.8317548	 DOI
10.1002/0470841796.ch7	 DOI
10.1017/s0021875815001401	 DOI
10.1002/9781118663219.wbegss123	 DOI
10.1002/qre.4680020114	 DOI
10.1002/wsbm.24	 DOI
10.1002/9781119316268.ch6	 DOI
10.1002/9781118445112.stat01963	 DOI
10.2214/ajr.172.2.9930776	 DOI
10.1002/9781118445112.stat05030	 DOI
10.1002/9781118445112.stat04204	 DOI
10.1021/op0341364	 DOI
10.1108/09504120410552769	 DOI
10.1002/9781118445112.stat03118	 DOI
10.1002/9780470317099.ch2	 DOI
10.1002/0471203076.emm0003	 DOI
10.1002/0471206466.ch6	 DOI
10.7202/1002624ar	 DOI
10.1002/9781444342499.ch15	 DOI
10.1002/9780470674871.wbespm110	 DOI
10.1177/02610183100300040702	 DOI
10.1002/jctb.5000412116	 DOI
10.1002/9781118445112.stat02844	 DOI
10.1002/9781118445112.stat02536	 DOI
10.1017/s0014479710001262	 DOI
10.1021/nl051652u	 DOI
10.1080/01483918208062870	 DOI
10.1111/rsr.12124_9	 DOI
10.2307/3392597	 DOI
10.1002/9781118165409.ch6	 DOI
10.1002/9781118430873.est0130	 DOI
10.1145/379534.1056250	 DOI
10.1002/9781119272182.scard	 DOI
10.1002/9780471740360.ebs0459	 DOI
10.1002/bbpc.19820860417	 DOI
10.1002/(sici)1097-0126(199805)46:1<77::aid-pi12>3.0.co;2-x	 DOI
10.1037/t45585-000	 DOI
10.1002/9781118909997.ch2	 DOI
10.1002/9781118663202.wberen663	 DOI
10.1016/0006-3207(91)90052-b	 DOI
10.1002/9781118445112.stat01378	 DOI
10.1002/9781118445112.stat05632	 DOI
10.1017/s002187581200165x	 DOI
10.1177/096032718200100214	 DOI
10.1002/zamm.19740540726	 DOI
10.1002/9781118445112.stat00029	 DOI
10.1007/s10792-018-0978-z	 DOI
10.1002/9780470758946.fmatter	 DOI
10.1002/9781118625651.ch4	 DOI
10.1080/07328309808002908	 DOI
10.1002/9781118846360.ch18	 DOI
10.1002/9781118445112.stat02416	 DOI
10.1002/9781118410868.wbehibs301	 DOI
10.1021/acs.iecr.5b03633	 DOI
10.1177/000169937702000309	 DOI
10.1021/ja033656b	 DOI
10.1002/9781118785317.weom120035	 DOI
10.1002/gepi.1370120209	 DOI
10.1002/9781118410868.wbehibs122	 DOI
10.1002/9781118165614.ch6	 DOI
10.1177/026565909601200309	 DOI
10.1002/047134608x.w4405	 DOI
10.1016/s0043-1354(96)00171-6	 DOI
10.1002/9781118326459.ch16	 DOI
10.1002/047134608x.w2513	 DOI
10.1002/9781119204008.ch5	 DOI
10.1111/1365-2435.12153	 DOI
10.1002/9780470316559.ch11	 DOI
10.1002/erv.2400020410	 DOI
10.1145/122475.1047999	 DOI
10.1161/circheartfailure.118.005163	 DOI
10.1016/0048-9697(96)82059-6	 DOI
10.1002/wene.2017.6.issue-3	 DOI
10.1002/9781118663219.wbegss511	 DOI
10.1002/0471740136.ch18	 DOI
10.12968/bjca.2010.5.6.48346	 DOI
10.1002/jps.3030470345	 DOI
10.1016/s0167-4781(03)00144-1	 DOI
10.1021/op020004j	 DOI
10.1002/047134608x.w3603	 DOI
10.1177/002076407602200322	 DOI
10.1002/(sici)1097-0231(199705)11:8<948::aid-rcm2033>3.3.co;2-9	 DOI
10.1056/nejmbkrev0807035	 DOI
10.1002/0471740136.ch2	 DOI
10.1002/9780470670590.wbeog197	 DOI
10.1002/9781118785317.weom090566	 DOI
10.1046/j.1365-2834.2001.00260.x	 DOI
10.1007/s12634-019-0080-1	 DOI
10.1007/978-3-642-82618-4_13	 DOI
10.1007/978-3-540-71095-0_2825	 DOI
10.2166/wp.2014.201	 DOI
10.1007/978-3-540-71095-0_10725	 DOI
10.1007/3-540-26880-4_1	 DOI
10.1007/978-3-662-50389-8_3	 DOI
10.1007/978-3-642-37535-4_1	 DOI
10.1007/978-1-4020-9100-1_7	 DOI
10.1002/ange.19370501707	 DOI
10.1017/s2475262200013940	 DOI
10.1007/978-3-658-03039-1_4	 DOI
10.1007/s00058-018-3798-7	 DOI
10.1007/978-3-540-71095-0_6801	 DOI
10.1007/978-3-030-18747-7_3	 DOI
10.1007/978-3-662-55601-6	 DOI
10.1007/978-3-540-71095-0_3698	 DOI
10.1007/s15033-018-1084-7	 DOI
10.1007/978-3-642-83033-4_16	 DOI
10.1007/978-3-319-26398-4_2	 DOI
10.1007/978-3-319-01625-2_3	 DOI
10.1007/978-3-642-86711-8_9	 DOI
10.1007/978-3-319-21000-1_5	 DOI
10.1007/978-3-540-71095-0_452	 DOI
10.1007/978-0-387-73976-2_7	 DOI
10.1007/978-3-662-09267-5_2	 DOI
10.1007/978-3-319-17329-0_4	 DOI
10.1007/978-981-10-1984-5_13	 DOI
10.1007/978-3-642-02592-1_1	 DOI
10.1007/978-3-540-79820-0_7	 DOI
10.1007/978-3-540-49336-5_3	 DOI
10.1007/978-3-662-07294-3_1	 DOI
10.1007/978-3-662-45201-1_33	 DOI
10.1007/978-3-662-09754-0_29	 DOI
10.1007/bf00195976	 DOI
10.1007/978-3-642-82715-0_22	 DOI
10.1007/978-0-387-26308-3_88	 DOI
10.1007/3-540-26633-x_64	 DOI
10.1007/978-3-662-10031-8_21	 DOI
10.1007/bf01668846	 DOI
10.1007/978-3-540-71095-0_976	 DOI
10.1007/978-981-13-3021-6_74-1	 DOI
10.1007/978-3-642-67927-8_5	 DOI
10.1007/978-3-319-44603-5_6	 DOI
10.1007/978-3-540-74059-9	 DOI
10.1007/978-3-642-10455-8_7	 DOI
10.1007/978-3-642-84269-6_131	 DOI
10.1007/978-3-662-09141-8_47	 DOI
10.1007/bf01694945	 DOI
10.1007/978-3-030-10788-8	 DOI
10.1007/978-3-540-78201-8_16	 DOI
10.1007/bfb0112835	 DOI
10.1007/978-3-642-46785-1_11	 DOI
10.1007/978-3-540-71095-0_140	 DOI
10.1007/978-3-662-25895-8_5	 DOI
10.1007/978-3-642-03160-1_5	 DOI
10.1007/978-3-642-29172-2_98	 DOI
10.1007/978-3-540-71095-0_5831	 DOI
10.1007/978-3-662-08289-8_4	 DOI
10.1080/00029157.2009.10401708	 DOI
10.1007/978-3-662-48986-4_310202	 DOI
10.1007/3-540-27436-7_23	 DOI
10.1007/978-3-030-11084-0_1	 DOI
10.1007/978-1-84628-852-4_8	 DOI
10.1007/978-3-540-71269-5_10	 DOI
10.1007/978-3-642-80314-7_13	 DOI
10.1007/s15004-017-5734-4	 DOI
10.1007/s15011-015-0107-5	 DOI
10.1007/978-3-642-59484-7_337	 DOI
10.1007/978-3-662-10817-8_3	 DOI
10.1007/978-3-642-84345-7_38	 DOI
10.1007/978-3-319-22069-7_5	 DOI
10.1007/0-387-22751-2_21	 DOI
10.1007/978-1-4757-5375-2_22	 DOI
10.1007/978-3-319-68774-2_7	 DOI
10.1007/978-1-84628-653-7_2	 DOI
10.1007/978-3-642-13642-9_8	 DOI
10.1007/978-3-540-71095-0_8542	 DOI
10.1007/978-1-4614-4565-4_26	 DOI
10.1007/978-3-319-28880-2_1	 DOI
10.2307/2272709	 DOI
10.1007/978-1-4471-4408-3_6	 DOI
10.1002/apmc.1983.051150112	 DOI
10.1007/978-1-4614-2350-8_2	 DOI
10.1007/978-3-642-74119-7_15	 DOI
10.1007/978-3-662-07577-7_3	 DOI
10.1007/978-3-540-34604-3_18	 DOI
10.2307/2270469	 DOI
10.1007/978-3-319-63694-8_9	 DOI
10.1002/zamm.19810610713	 DOI
10.1007/978-3-642-34243-1_8	 DOI
10.1002/jobm.3630090118	 DOI
10.1007/978-0-387-26308-3_90	 DOI
10.1007/978-3-642-69559-9_14	 DOI
10.1007/978-4-431-54493-7_4	 DOI
10.1007/978-3-642-69103-4_1	 DOI
10.1007/3-540-27374-3_11	 DOI
10.1007/978-1-4614-0772-0_21	 DOI
10.1007/978-3-030-15058-7_11	 DOI
10.1007/978-3-319-13242-6_71	 DOI
10.2196/12958	 DOI
10.2196/preprints.13434	 DOI
10.2196/12792	 DOI
10.2196/mhealth.4300	 DOI
10.2196/mhealth.9836	 DOI
10.2196/preprints.12307	 DOI
10.2196/15329	 DOI
10.2196/12901	 DOI
10.2196/preprints.14746	 DOI
10.2196/resprot.4251	 DOI
10.2196/preprints.10010	 DOI
10.2196/10808	 DOI
10.2196/10090	 DOI
10.2196/humanfactors.8017	 DOI
10.2196/preprints.10088	 DOI
10.2196/11714	 DOI
10.2196/mededu.5350	 DOI
10.2196/13280	 DOI
10.2196/preprints.7708.a	 DOI
10.2196/resprot.6351	 DOI
10.2196/preprints.15358	 DOI
10.2196/mhealth.4283	 DOI
10.2196/preprints.9612	 DOI
10.2196/preprints.13935	 DOI
10.2196/resprot.5055	 DOI
10.12966/jmir.09.01.2013	 DOI
10.2196/preprints.16881	 DOI
10.2196/preprints.9853	 DOI
10.2196/13590	 DOI
10.2196/rehab.3832	 DOI
10.2196/mhealth.3949	 DOI
10.2196/preprints.9020.a	 DOI
10.2196/preprints.16119	 DOI
10.2196/publichealth.5623	 DOI
10.2196/preprints.9217	 DOI
10.2196/12508	 DOI
10.2196/resprot.7139	 DOI
10.2196/preprints.16345	 DOI
10.2196/preprints.9371	 DOI
10.2196/preprints.9912	 DOI
10.2196/humanfactors.6221	 DOI
10.2196/11929	 DOI
10.2196/10176	 DOI
10.2196/13224	 DOI
10.2196/preprints.15103	 DOI
10.2196/mhealth.3165	 DOI
10.2196/10794	 DOI
10.2196/resprot.6792	 DOI
10.2196/mhealth.9752	 DOI
10.2196/preprints.16473	 DOI
10.2196/preprints.14358	 DOI
10.2196/mhealth.3324	 DOI
10.2196/preprints.11336	 DOI
10.2196/mhealth.8478	 DOI
10.2196/preprints.8335	 DOI
10.2196/mental.8955	 DOI
10.2196/preprints.9576	 DOI
10.2196/preprints.12232	 DOI
10.2196/preprints.7779	 DOI
10.2196/preprints.13904	 DOI
10.2196/humanfactors.3787	 DOI
10.2196/mhealth.8233	 DOI
10.2196/diabetes.9059	 DOI
10.2196/mhealth.5241	 DOI
10.2196/preprints.10972	 DOI
10.2196/preprints.13786	 DOI
10.2196/preprints.15466	 DOI
10.2196/diabetes.7221	 DOI
10.2196/preprints.10000	 DOI
10.2196/resprot.2398	 DOI
10.2196/11480	 DOI
10.2196/resprot.6615	 DOI
10.2196/11124	 DOI
10.2196/11909	 DOI
10.2196/14439	 DOI
10.2196/preprints.10238	 DOI
10.2196/preprints.12472	 DOI
10.2196/preprints.9221	 DOI
10.2196/medinform.7892	 DOI
10.2196/11686	 DOI
10.2196/10425	 DOI
10.2196/resprot.5263	 DOI
10.2196/preprints.9351	 DOI
10.2196/preprints.8811	 DOI
10.2196/13027	 DOI
10.2196/resprot.8205	 DOI
10.2196/preprints.12411	 DOI
10.2196/rehab.8638	 DOI
10.2196/10076	 DOI
10.2196/mhealth.7323	 DOI
10.2196/preprints.16546	 DOI
10.2196/preprints.11357	 DOI
10.2196/preprints.10735	 DOI
10.2196/preprints.14416	 DOI
10.2196/mhealth.6309	 DOI
10.2196/formative.9658	 DOI
10.2196/medinform.7123	 DOI
10.2196/preprints.10427	 DOI
10.2196/preprints.11570	 DOI
10.1148/radiol.11114032	 DOI
10.1017/s0016756808005670	 DOI
10.1002/qj.49712051516	 DOI
10.1016/s0422-9894(08)x7050-3	 DOI
10.1177/027046769001000151	 DOI
10.1017/s0014479706404907	 DOI
10.1002/hep.1840180238	 DOI
10.1080/00207549208948201	 DOI
10.1086/700810	 DOI
10.1111/aogs.12503	 DOI
10.1177/004728759403300243	 DOI
10.1017/s0025557200180106	 DOI
10.1097/00005072-196904000-00013	 DOI
10.1021/ja033510c	 DOI
10.1017/s0016756800043119	 DOI
10.1680/macr.1989.41.147.111	 DOI
10.1016/j.precamres.2005.06.004	 DOI
10.1016/b978-3-437-21461-5.12001-7	 DOI
10.1180/minmag.1970.037.291.23	 DOI
10.1002/pol.1969.160070122	 DOI
10.1016/s1571-9960(04)80104-6	 DOI
10.1002/jobm.3630080116	 DOI
10.1016/s0422-9894(08)70625-1	 DOI
10.1002/bbpc.19920960826	 DOI
10.1016/s0422-9894(03)80067-3	 DOI
10.1180/minmag.1986.050.355.28	 DOI
10.1126/science.168.3934.959	 DOI
10.1002/jps.3030440726	 DOI
10.1002/chin.198417272	 DOI
10.1016/s0422-9894(08)x7045-x	 DOI
10.1177/14619571070100020704	 DOI
10.1107/s1600576718016023	 DOI
10.1002/pi.4980190329	 DOI
10.1080/01483917908060148	 DOI
10.1016/s0422-9894(03)80068-5	 DOI
10.1016/j.epsr.2019.04.009	 DOI
10.1002/mus.23894	 DOI
10.1016/0167-8809(95)90090-x	 DOI
10.1016/b978-0-08-044050-7.50060-4	 DOI
10.1007/s11144-017-1163-5	 DOI
10.1016/s0422-9894(08)x7008-4	 DOI
10.1016/s0422-9894(04)80054-0	 DOI
10.1002/jps.3030300122	 DOI
10.12968/hmed.2009.70.6.363	 DOI
10.1017/s0008413100008562	 DOI
10.1002/lipi.19520541219	 DOI
10.1016/s0422-9894(08)70852-3	 DOI
10.3955/0029-344x-81.1.82	 DOI
10.1016/s0422-9894(08)70261-7	 DOI
10.1016/s0422-9894(00)80026-4	 DOI
10.1080/10826079708006337	 DOI
10.1017/s0263574700018403	 DOI
10.1016/s0021-9797(18)30976-7	 DOI
10.1259/0007-1285-49-585-744	 DOI
10.1056/nejm199201233260424	 DOI
10.1016/s1571-9952(01)80020-9	 DOI
10.1557/mrs.2014.296	 DOI
10.1016/s0009-2614(99)00012-3	 DOI
10.7748/ns.20.25.36.s39	 DOI
10.1017/s0033291700026209	 DOI
10.1017/s0376892900002009	 DOI
10.1002/ajp.1350100110	 DOI
10.7748/nop.21.3.9.s16	 DOI
10.1007/s10652-018-09653-x	 DOI
10.1002/ana.410220550	 DOI
10.2113/gsecongeo.101.5.1087	 DOI
10.1007/s11175-005-0039-6	 DOI
10.12968/denu.2013.40.1.26	 DOI
10.1016/s1571-9960(04)80084-3	 DOI
10.1016/s0422-9894(08)70526-9	 DOI
10.1016/s0422-9894(08)70424-0	 DOI
10.1016/s1571-9952(03)80027-2	 DOI
10.1016/s0422-9894(08)71364-3	 DOI
10.1016/j.jcrc.2014.02.012	 DOI
10.1111/ajt.12753	 DOI
10.1002/ajpa.1330570319	 DOI
10.1016/j.jcis.2005.05.033	 DOI
10.1002/crat.2170230517	 DOI
10.1080/03081079308945093	 DOI
10.1002/bjs.18004518939	 DOI
10.1002/nadc.19900380519	 DOI
10.1016/c2015-0-06258-x	 DOI
10.1039/b211235c	 DOI
10.1016/s0422-9894(08)70569-5	 DOI
10.1007/s00268-007-9300-3	 DOI
10.1177/004724417800802906	 DOI
10.1055/a-0979-0698	 DOI
10.1016/s0422-9894(08)70617-2	 DOI
10.1016/s0001-4079(19)32121-1	 DOI
10.1113/expphysiol.1974.sp002282	 DOI
10.1016/s1571-9952(03)80004-1	 DOI
10.1016/j.mattod.2014.10.007	 DOI
10.1017/s0033589400039508	 DOI
10.1016/s0422-9894(08)70452-5	 DOI
10.1016/b978-3-437-21501-8.00001-x	 DOI
10.1086/688141	 DOI
10.1017/s0022112065221175	 DOI
10.1038/s41550-017-0134	 DOI
10.1038/142606a0	 DOI
10.1038/062237a0	 DOI
10.1038/135863a0	 DOI
10.1007/bf01241898	 DOI
10.1038/057537b0	 DOI
10.1038/246221a0	 DOI
10.1038/234118a0	 DOI
10.1038/289632a0	 DOI
10.1038/206055a0	 DOI
10.1038/nrn.2017.32	 DOI
10.1080/22311866.2014.936900	 DOI
10.1016/b978-012077030-4/50063-5	 DOI
10.1038/nrd.2018.78	 DOI
10.1038/s41467-019-11816-3	 DOI
10.1093/enghis/115.461.464	 DOI
10.1038/197026a0	 DOI
10.1007/978-1-4684-4310-3_8	 DOI
10.1038/036562a0	 DOI
10.2307/3913101	 DOI
10.1038/1881125a0	 DOI
10.1038/195934c0	 DOI
10.1002/1097-0266(200010/11)21:10/11<1017::aid-smj131>3.0.co;2-g	 DOI
10.1038/110635c0	 DOI
10.1038/ncomms9620	 DOI
10.1038/35019192	 DOI
10.1038/239399a0	 DOI
10.1038/nature.2016.21162	 DOI
10.1038/89852	 DOI
10.1002/asna.19572840409	 DOI
10.1038/153520a0	 DOI
10.1038/425985a	 DOI
10.1016/b978-0-444-64058-1.00006-6	 DOI
10.1038/s41467-019-12779-1	 DOI
10.1038/ng1034	 DOI
10.1038/221887a0	 DOI
10.1002/chin.198011083	 DOI
10.1163/9789087903510_009	 DOI
10.1038/nrurol.2012.103	 DOI
10.1038/253148a0	 DOI
10.1038/nbt0204-151	 DOI
10.1038/nature11315	 DOI
10.1038/045028d0	 DOI
10.1242/jeb.00923	 DOI
10.1038/360202a0	 DOI
10.1038/nbt1288-1366	 DOI
10.1038/nrmicro3594	 DOI
10.1038/347010a0	 DOI
10.1038/225885a0	 DOI
10.5406/j.ctt21h4z11.13	 DOI
10.1038/446004a	 DOI
10.1038/112009c0	 DOI
10.1038/ng0910-733	 DOI
10.1038/249054a0	 DOI
10.1038/nrm2629	 DOI
10.1038/242003a0	 DOI
10.1038/222159a0	 DOI
10.1038/1811251a0	 DOI
10.1038/262236b0	 DOI
10.1007/s00221-005-2263-4	 DOI
10.1038/204971b0	 DOI
10.1038/242240a0	 DOI
10.1038/373092b0	 DOI
10.7554/elife.38198.004	 DOI
10.1080/09608788.2012.679777	 DOI
10.1038/232282a0	 DOI
10.1038/018302b0	 DOI
10.1038/news981105-8	 DOI
10.2307/1214910	 DOI
10.1073/pnas.1009956107	 DOI
10.1038/435275a	 DOI
10.1353/tech.2007.0138	 DOI
10.1038/ng.3212	 DOI
10.1038/nrneurol.2015.122	 DOI
10.1038/ncomms9640	 DOI
10.1038/80186	 DOI
10.1038/423127b	 DOI
10.1038/2161099a0	 DOI
10.1038/ncomms3674	 DOI
10.1002/bjs.1800840548	 DOI
10.1038/178333a0	 DOI
10.1038/s41577-019-0146-3	 DOI
10.1038/418137a	 DOI
10.1038/239096a0	 DOI
10.1038/nn1898	 DOI
10.1038/181107a0	 DOI
10.1038/nrn2309	 DOI
10.1038/346603b0	 DOI
10.1038/047283b0	 DOI
10.1017/s1026881200007601	 DOI
10.1038/ni839	 DOI
10.1038/nnano.2015.205	 DOI
10.1038/174804a0	 DOI
10.1038/074275a0	 DOI
10.1680/iicep.1985.1014	 DOI
10.1038/200734d0	 DOI
10.1038/307005b0	 DOI
10.1017/cbo9780511919275	 DOI
10.1385/ijgc:34:1:19	 DOI
10.1038/nature22806	 DOI
10.1002/9781119057574.whbva044	 DOI
10.1002/9781118785539.ch14	 DOI
10.1086/ahr.116.3.852	 DOI
10.1002/9781118445112.stat05967	 DOI
10.1002/jps.3030471228	 DOI
10.1002/9781118023471.indsub	 DOI
10.1002/pol.1990.140280606	 DOI
10.1002/0471725218.ch4	 DOI
10.1002/047134608x.w4317	 DOI
10.1002/wcms.1440	 DOI
10.1086/ahr/77.5.1514	 DOI
10.1086/700768	 DOI
10.1002/zamm.19900700808	 DOI
10.1002/9780470065662.ch3	 DOI
10.1017/s0038713409990741	 DOI
10.1109/aps.1972.1146984	 DOI
10.1177/030913338601000409	 DOI
10.1002/9781118445112.stat01955	 DOI
10.12688/f1000research.16825.1	 DOI
10.1002/per.1983	 DOI
10.1177/0894486508328900	 DOI
10.1002/9780470670590.wbeog342	 DOI
10.1002/recl.19931120911	 DOI
10.1126/science.149.3681.291	 DOI
10.1002/erv.828	 DOI
10.1021/op0501491	 DOI
10.1002/9781118663219.wbegss409	 DOI
10.7202/1015886ar	 DOI
10.1002/jps.3030400126	 DOI
10.1002/9781118197981.scard	 DOI
10.1007/s11606-011-1662-4	 DOI
10.1002/9781118445112.stat04598	 DOI
10.1016/s0022-328x(99)00638-5	 DOI
10.1002/9781444316568.wiem05024	 DOI
10.1002/9781118097298.weoc149	 DOI
10.1002/9781118358733	 DOI
10.1021/ja025228w	 DOI
10.1002/wics.1275	 DOI
10.1002/9781118619193.ch10	 DOI
10.1080/10601326908051951	 DOI
10.1093/clinids/20.3.733	 DOI
10.1002/9781118430873.est0506	 DOI
10.21236/ada954905	 DOI
10.1002/9781118574003.wattso062	 DOI
10.1176/appi.ajp.2009.09101397	 DOI
10.4200/jjhg1948.12.562	 DOI
10.1002/wics.2015.7.issue-3	 DOI
10.1017/s1466046605250159	 DOI
10.1080/17470218.2013.871567	 DOI
10.1017/s0041977x00036909	 DOI
10.1002/9781118772034.ch7	 DOI
10.1002/wnan.1593	 DOI
10.1016/j.avsg.2015.04.028	 DOI
10.1002/pol.1987.140250213	 DOI
10.1002/wcc.289	 DOI
10.1002/9781118445112.stat04019	 DOI
10.1002/0470857706.ch13	 DOI
10.1002/9781444355390.ch14	 DOI
10.1117/12.228173	 DOI
10.1002/wcs.150	 DOI
10.1080/19419899.2013.770052	 DOI
10.1002/9781118165423.ch6	 DOI
10.1002/9781119579748.ch26	 DOI
10.1002/9781118445112.stat01839	 DOI
10.1002/9781118032428.lof	 DOI
10.1002/ange.19570690718	 DOI
10.1002/prac.19733150529	 DOI
10.1017/s1359135500002487	 DOI
10.1002/9781118445112.stat05434	 DOI
10.1002/9781119082316.ch4	 DOI
10.1177/026455050004700421	 DOI
10.1002/9781118445112.stat01085	 DOI
10.1002/9781118619193.part2	 DOI
10.1002/9781118528563.wbcbt25	 DOI
10.1002/9780470973394.ch11	 DOI
10.1002/cite.330651126	 DOI
10.1017/s0007680500035674	 DOI
10.1002/0471219282.eot344	 DOI
10.1002/9781118468197.ch20	 DOI
10.13031/2013.38637	 DOI
10.1002/wene.2018.7.issue-3	 DOI
10.1002/ange.19951072243	 DOI
10.1002/nadc.19830310913	 DOI
10.1002/9781118663219.wbegss723	 DOI
10.1111/1468-2427.12323	 DOI
10.1177/0093854815609069	 DOI
10.1103/physrevb.18.2963	 DOI
10.1002/9780471740360.ebs0337	 DOI
10.1021/jm401129n	 DOI
10.1002/9781118445112.stat05088	 DOI
10.1002/wrna.1380	 DOI
10.1002/9781118121955.ch1	 DOI
10.1002/wcc.303	 DOI
10.1002/9780470400531.eorms0508	 DOI
10.1002/9780470050118.ecse575	 DOI
10.1021/ie50186a050	 DOI
10.1017/s004740450000765x	 DOI
10.1002/0471445428.scard	 DOI
10.1017/s0016756800030831	 DOI
10.1016/j.ejmech.2008.05.034	 DOI
10.1007/978-3-030-13705-2_14	 DOI
10.1007/978-3-662-04607-4_7	 DOI
10.1037/e628442010-001	 DOI
10.1007/s11298-019-7284-6	 DOI
10.1007/978-3-658-17674-7_32-2	 DOI
10.1007/bf00192687	 DOI
10.1007/s15006-017-9729-8	 DOI
10.1007/bfb0109501	 DOI
10.1007/978-3-540-71095-0_4060	 DOI
10.1007/978-3-642-00296-0_8	 DOI
10.1097/rli.0b013e31821c44cd	 DOI
10.1093/bybil/54.1.266	 DOI
10.1007/978-3-319-56711-2	 DOI
10.1007/978-3-540-71095-0_10148	 DOI
10.1007/978-981-10-1506-9_2	 DOI
10.1007/978-3-319-97670-9_16	 DOI
10.1007/978-3-642-97507-3_6	 DOI
10.1007/978-3-319-04849-9_17	 DOI
10.1017/s0003598x00120009	 DOI
10.1007/978-3-030-21201-8_7	 DOI
